,index,word,dfidf
341,68,frizzy,0.3489404924122733
342,68,mist,0.34439396684245366
343,68,curly,0.1932563770238777
344,68,weigh,0.1978693495908979
345,69,damaged,0.19547415563835485
346,69,conditioner,0.6235049041831525
347,69,curly,0.20436204171524666
348,69,frizzy,0.24381432239206702
349,69,conditioning,0.3262497941757404
350,70,purse,0.14701651225579443
351,70,perfume,0.7821278452008265
352,70,refill,0.3571056216871423
353,70,floral,0.2009871419206409
354,70,roller,0.16909603252278724
355,71,layered,0.20859117342709665
356,71,fragrances,0.2602805303231663
357,71,perfume,0.22530638942366626
358,71,roller,0.219380988402899
359,71,scents,0.7218053201387301
360,72,book,0.29025426514288355
361,72,fragrances,0.33264713020067543
362,72,rain,0.29198180903732646
363,72,gold,0.19030169532199395
364,72,scents,0.7110868764972212
365,73,perfume,0.247595480757544
366,73,purse,0.2751060897306045
367,73,glue,0.3571724148484095
368,73,fragrances,0.32607367616305577
369,73,scents,0.6246544621829286
370,74,duo,0.19308777817671569
371,74,purse,0.1963339673643608
372,74,perfume,0.49083491841090204
373,74,minis,0.2684917735361632
374,74,scents,0.45110197122357465
375,75,palette,0.846793080910456
376,75,naked,0.2799307597760672
377,75,shades,0.14745348885612716
378,75,shadows,0.15311129954602573
379,75,colors,0.29880537929965595
380,76,palette,0.8292864298750765
381,76,pigmented,0.16781347873761263
382,76,naked,0.2469768523983494
383,76,shades,0.19023639122371228
384,76,colors,0.2916548176425939
385,77,palette,0.8215716193782313
386,77,naked,0.2122438171266877
387,77,shades,0.1956703398305818
388,77,shadows,0.15960735047926916
389,77,colors,0.3185077219157798
390,78,palette,0.877204667191183
391,78,pigmented,0.14037651820687413
392,78,shades,0.15567596765093125
393,78,shadows,0.17100883904303169
394,78,colors,0.2826918567930985
395,79,palette,0.8811779785034192
396,79,pigmented,0.22798443783786113
397,79,fallout,0.11022705498513477
398,79,shadows,0.20096639868634764
399,79,colors,0.260989487754413
400,80,ole,0.30092190117839906
401,80,truth,0.44331607598684686
402,80,vitamin,0.24428674350048188
403,80,transformation,0.4228792586612156
404,80,sheer,0.2633345787485058
405,81,influenster,0.5357741746341792
406,81,henriksen,0.2434901540221311
407,81,steps,0.34360469703303625
408,81,vitamin,0.25930773718179045
409,81,ole,0.3399731739554097
410,82,clearing,0.22036108418816103
411,82,clinique,0.5235616701022837
412,82,cleared,0.31590672008074494
413,82,toner,0.25755648833599365
414,82,solutions,0.26224623590562496
415,83,duo,0.4048522836107119
416,83,sunday,0.39546533327504346
417,83,acid,0.20336054945362467
418,83,riley,0.4776788373929005
419,83,pump,0.17808152402082567
420,84,bar,0.4156261828785928
421,84,influenster,0.7643761604018252
422,84,soap,0.21393927776982488
423,84,duo,0.13560705868105993
424,84,cleansing,0.2840959842366461
425,85,wavy,0.1908497828956388
426,85,bumble,0.39094682643480144
427,85,frizzy,0.3732824287893557
428,85,curly,0.27328872226978806
429,85,frizz,0.4938165741794552
430,86,frizz,0.4066363165584184
431,86,blow,0.2309203479483743
432,86,frizzy,0.37034718362778685
433,86,conditioner,0.2485170872942215
434,86,curly,0.3086645889340165
435,87,curls,0.5744545373321461
436,87,frizz,0.4494773052484295
437,87,frizzy,0.23928789472019554
438,87,curly,0.4814921425895858
439,87,crunchy,0.19527430231121579
440,88,bumble,0.2763106342651014
441,88,blow,0.32017754189941855
442,88,styling,0.23816813697303313
443,88,frizzy,0.294664808454345
444,88,frizz,0.3543477159842688
445,89,frizz,0.5971321048952518
446,89,frizzy,0.3489404924122733
447,89,mist,0.34439396684245366
448,89,curly,0.1932563770238777
449,89,weigh,0.1978693495908979
450,90,moisturizers,0.14777395209811975
451,90,dog,0.14683964334507268
452,90,philosophy,0.396692775466262
453,90,absorbs,0.20052724445471684
454,90,jar,0.7404367247538374
455,91,josie,0.28252310471651987
456,91,drops,0.4757472139689449
457,91,cuticles,0.241363203620734
458,91,argan,0.5570532787222242
459,91,maran,0.22233750767673108
460,92,moisturizers,0.24021920390353096
461,92,repair,0.2578285051150771
462,92,fab,0.20617169446999664
463,92,absorbs,0.1939681158185462
464,92,eczema,0.5416699059909152
465,93,moisturizers,0.5141815519586627
466,93,clinique,0.385636163968997
467,93,absorbs,0.4299189900265267
468,93,dramatically,0.16740211682473718
469,93,zone,0.24067913671815155
470,94,moisturizers,0.3483983952078794
471,94,clinique,0.4251641433045308
472,94,absorbs,0.34383409954091465
473,94,surge,0.4894528198512357
474,94,jar,0.290806825250993
475,95,influenster,0.30553482721453273
476,95,scars,0.24704940476165635
477,95,henriksen,0.23803650010903843
478,95,vitamin,0.3669076103952426
479,95,ole,0.3394804766822339
480,96,moisturizers,0.18029446926428613
481,96,korres,0.6445270024881393
482,96,rose,0.40381069709437867
483,96,wild,0.19561178938586368
484,96,brightening,0.37359466693745613
485,97,korres,0.29144017099180863
486,97,roses,0.2671499679242327
487,97,rose,0.6961611640444572
488,97,wild,0.17721813097043673
489,97,sleeping,0.21775118657142895
490,98,freckles,0.2800871000723852
491,98,murad,0.383724856061556
492,98,lightening,0.2993957240890132
493,98,scars,0.4065905935473219
494,98,lightened,0.2441174371996315
495,99,skincare,0.15033162421649648
496,99,sunday,0.4149984161029165
497,99,scars,0.25222746613807284
498,99,acid,0.29048570306228566
499,99,riley,0.4700491124990298
500,100,proof,0.20152550151200366
501,100,limp,0.20470461933947987
502,100,blow,0.25893874748441187
503,100,volume,0.6062362897684477
504,100,living,0.19545769678811845
505,101,wavy,0.426317806617973
506,101,waves,0.5461919844189663
507,101,volume,0.22476035554457927
508,101,beach,0.23652877913605688
509,101,beachy,0.22601047631129642
510,102,shampoo,0.8571317550458531
511,102,shampoos,0.3707682406428379
512,102,scalp,0.12136569792824382
513,102,volume,0.15266721794083482
514,102,roots,0.12654894858139362
515,103,curls,0.24200309728749675
516,103,frizz,0.27646095052038194
517,103,style,0.5286722430882307
518,103,blow,0.25129153436671425
519,103,styling,0.2619103741772039
520,104,wavy,0.1931614741173141
521,104,frizz,0.4948980072615915
522,104,frizzy,0.3778038576364079
523,104,curly,0.26737899967150874
524,104,bumble,0.38484160875087725
525,105,frizz,0.4983563617495409
526,105,conditioner,0.40967526778657243
527,105,shampoo,0.6711143149051839
528,105,curly,0.1244615319272046
529,105,frizzy,0.18752792535235258
530,106,proof,0.13576626870772807
531,106,volume,0.24873336192761222
532,106,conditioner,0.34200514327781895
533,106,shampoo,0.8466419524078883
534,106,living,0.12805425562882836
535,107,volume,0.26116869893480016
536,107,shampoos,0.09843593155986463
537,107,conditioner,0.41536370586218174
538,107,shampoo,0.8059045166892719
539,107,bumble,0.23129754314410003
540,108,shampoos,0.10231065034383112
541,108,conditioner,0.47683395086174857
542,108,shampoo,0.828702392894118
543,108,alterna,0.11940934488465772
544,108,scalp,0.08750805048814835
545,109,proof,0.10698009397141525
546,109,conditioner,0.4159417763823299
547,109,shampoo,0.8454796787608366
548,109,styling,0.12684826222849332
549,109,scalp,0.11833395258165016
550,110,josie,0.28252310471651987
551,110,drops,0.4757472139689449
552,110,cuticles,0.241363203620734
553,110,argan,0.5570532787222242
554,110,maran,0.22233750767673108
555,111,cleansing,0.4417208019666565
556,111,josie,0.19350330209039676
557,111,argan,0.17456358077462336
558,111,maran,0.1474701688948589
559,111,cleanser,0.7172936128576042
560,112,absorbs,0.14455387663766198
561,112,tarte,0.23250935289957855
562,112,ipsy,0.49759557060567156
563,112,maracuja,0.2687016081270626
564,112,drops,0.4880511954889381
565,113,josie,0.2750637400725085
566,113,drops,0.4421322977570339
567,113,cuticles,0.18039680145204287
568,113,argan,0.5856734682894486
569,113,maran,0.20423441318979466
570,114,josie,0.19537950332489856
571,114,drops,0.7786429912386953
572,114,argan,0.11933096257862244
573,114,absorbs,0.2006395684951791
574,114,maran,0.16622488126294155
575,115,tinted,0.7197373323372922
576,115,laura,0.20390002407016591
577,115,mercier,0.20010450560215184
578,115,spf,0.2689155816322065
579,115,sheer,0.2751095545135792
580,116,tinted,0.7669388637215754
581,116,laura,0.25681319463494423
582,116,sheer,0.15897841183356595
583,116,spf,0.21720264420116006
584,116,mercier,0.23250018270728445
585,117,cakey,0.26397995323268486
586,117,shade,0.27920724182967394
587,117,spf,0.40986361159811596
588,117,smashbox,0.31732315052876336
589,117,sheer,0.22437335982365195
590,118,shade,0.3280403217192949
591,118,tarte,0.41962256302234346
592,118,spf,0.3264734683075945
593,118,evens,0.157984742388289
594,118,tinted,0.3698572520523791
595,119,spf,0.21360945804008075
596,119,nars,0.32416789495876513
597,119,shade,0.20078724386523794
598,119,dewy,0.1864202214845602
599,119,tinted,0.7230581920828136
600,120,purse,0.14701651225579443
601,120,perfume,0.7821278452008265
602,120,refill,0.3571056216871423
603,120,floral,0.2009871419206409
604,120,roller,0.16909603252278724
605,121,citrusy,0.24464198755288236
606,121,perfume,0.6443495036588477
607,121,di,0.24615480292026548
608,121,flowery,0.25488269656453433
609,121,roller,0.2632854228249035
610,122,feminine,0.20159456335936835
611,122,perfume,0.5335139115758847
612,122,vanilla,0.45780847401647784
613,122,sexy,0.3375475562968457
614,122,scents,0.27324674973138374
615,123,feminine,0.222475898952262
616,123,perfume,0.6186411701425593
617,123,perfumes,0.23679744151067877
618,123,floral,0.3576941713618466
619,123,roller,0.2782004471288982
620,124,ball,0.16330673785362632
621,124,perfume,0.1978589687182247
622,124,vanilla,0.7251695537967155
623,124,roller,0.3251060140499228
624,124,coconut,0.42789665496061396
625,125,caudalie,0.26867105157331383
626,125,mist,0.37541266165160186
627,125,refreshing,0.4394514431069823
628,125,toner,0.30836461101915985
629,125,spritz,0.2163254835552421
630,126,refresh,0.22888036050565294
631,126,purse,0.3064325309769558
632,126,refreshing,0.5597344055802336
633,126,mist,0.4434434000933636
634,126,spritz,0.18058667003567838
635,127,primers,0.2648460461547477
636,127,refreshing,0.25587847492488436
637,127,mist,0.21395397382806725
638,127,setting,0.6752158570159615
639,127,smashbox,0.27058884925314386
640,128,sprays,0.30719129669712575
641,128,decay,0.25993821862879074
642,128,mist,0.24765072151029502
643,128,setting,0.7243892524198305
644,128,urban,0.260853342037887
645,129,nozzle,0.17611336639684821
646,129,sunscreen,0.3903849979637127
647,129,mist,0.3421249029675058
648,129,spf,0.5494257521855291
649,129,setting,0.4563475603946754
650,130,primers,0.4914869937473292
651,130,foundations,0.14056025293473678
652,130,zone,0.2797826516484821
653,130,smoothing,0.31160488036346434
654,130,mattifying,0.5017536049080907
655,131,primers,0.2854310058942935
656,131,correcting,0.5043177494546943
657,131,correct,0.2633535923579599
658,131,green,0.48960945216672613
659,131,smashbox,0.3486676106356048
660,132,eyelids,0.3559043868602731
661,132,lemon,0.3937000282044266
662,132,aid,0.31154736079631035
663,132,shadow,0.29824844102653725
664,132,circles,0.3842118201313134
665,133,lids,0.31488771118399206
666,133,eyelids,0.2650720194254071
667,133,shadow,0.6010640147584451
668,133,eyeshadow,0.344599675810487
669,133,crease,0.1915302027759668
670,134,peach,0.23618445426278564
671,134,corrector,0.5203235150188301
672,134,creasing,0.13433559078586527
673,134,circles,0.7080646658980526
674,134,crease,0.15730195714152148
675,135,pigmented,0.16312521977997807
676,135,nars,0.25060322355575043
677,135,blush,0.8483742437582983
678,135,shade,0.22604655401448542
679,135,shimmer,0.2212581051802909
680,136,exposed,0.2744706059555449
681,136,pigmented,0.1618096321907843
682,136,blush,0.8880377530547712
683,136,shade,0.17892583323973335
684,136,tarte,0.15239017263363144
685,137,lip,0.36741344680344434
686,137,blush,0.24019692162082887
687,137,lips,0.6765289270972588
688,137,stain,0.45188349528073923
689,137,tint,0.20331781462586823
690,138,nars,0.2851994969069502
691,138,blush,0.7293762641233906
692,138,shade,0.200813040382075
693,138,lips,0.26102126812069976
694,138,highlighter,0.24456583486726352
695,139,duo,0.24285034942099099
696,139,nars,0.18279193812172212
697,139,blush,0.6016391100456081
698,139,colors,0.10949152244733108
699,139,bronzer,0.6944061866590877
700,140,shave,0.7617307099627297
701,140,shaving,0.5506975047049391
702,140,beard,0.27418959687715283
703,140,legs,0.1062983691894338
704,140,burn,0.058251190555771964
705,141,shaving,0.38563548693644917
706,141,shave,0.9030054324443372
707,141,beard,0.07773928139241086
708,141,men,0.047545226356639526
709,141,legs,0.060276238982722274
710,142,shaving,0.6882787394686448
711,142,shave,0.6656176539376067
712,142,legs,0.1832183097074785
713,142,jar,0.06162950382934357
714,142,unscented,0.1178629636928682
715,143,shaving,0.4572274982378305
716,143,shave,0.29275641052882
717,143,beard,0.1667862228522923
718,143,hairs,0.6832995369242397
719,143,bumps,0.28844109218304714
720,144,shave,0.782145681378456
721,144,shaving,0.5462966676465393
722,144,legs,0.146379719902048
723,144,lather,0.15419164191120993
724,144,beard,0.1101265620217916
725,145,curls,0.24200309728749675
726,145,frizz,0.27646095052038194
727,145,style,0.5286722430882307
728,145,blow,0.25129153436671425
729,145,styling,0.2619103741772039
730,146,wavy,0.19249850478702277
731,146,bumble,0.38352075434764954
732,146,frizzy,0.37650715822145847
733,146,curly,0.26646130075066427
734,146,frizz,0.49319941699178715
735,147,frizz,0.4066363165584184
736,147,blow,0.2309203479483743
737,147,frizzy,0.37034718362778685
738,147,conditioner,0.2485170872942215
739,147,curly,0.3086645889340165
740,148,curls,0.5744545373321461
741,148,frizz,0.4494773052484295
742,148,frizzy,0.23928789472019554
743,148,curly,0.4814921425895858
744,148,crunchy,0.19527430231121579
745,149,bumble,0.2763106342651014
746,149,blow,0.32017754189941855
747,149,styling,0.23816813697303313
748,149,frizzy,0.294664808454345
749,149,frizz,0.3543477159842688
750,150,removes,0.17911239804700915
751,150,cleansers,0.14838889272677458
752,150,purity,0.23536223467998052
753,150,clarisonic,0.11460301253157079
754,150,cleanser,0.8856623354710514
755,151,removes,0.1386497725947038
756,151,cleansers,0.1514367725367987
757,151,birthday,0.2079807604959758
758,151,cleanser,0.9152239082252068
759,151,mascara,0.08208776858843424
760,152,exfoliating,0.5319556649918916
761,152,philosophy,0.31308309788964944
762,152,purity,0.2794129705207719
763,152,cleanser,0.419470204968615
764,152,exfoliator,0.34162681749712664
765,153,removes,0.09851823109394696
766,153,cleansers,0.16656363335191252
767,153,cleans,0.07658596500631057
768,153,fab,0.10758666468320875
769,153,cleanser,0.9432339794552134
770,154,cleansing,0.39463007503844816
771,154,removes,0.32089715271242564
772,154,waterproof,0.2900381790511481
773,154,remover,0.36370283420645216
774,154,cleanser,0.4658448229075187
775,155,mia,0.7031999888656312
776,155,purely,0.36920202939094543
777,155,replacement,0.24589141008072826
778,155,deeper,0.22535825890056302
779,155,bristles,0.3557805360646671
780,156,radiance,0.18144324348748295
781,156,mia,0.23221989479312613
782,156,pore,0.2983473135648692
783,156,heads,0.2032986118981852
784,156,clarisonic,0.8086812506975357
785,157,bristles,0.37657477486423985
786,157,pore,0.2604049980110259
787,157,brushes,0.3747458873745118
788,157,heads,0.2767655214462736
789,157,delicate,0.344472385938071
790,158,mia,0.17743446560028003
791,158,pore,0.1867444301664959
792,158,brushes,0.35105984880796376
793,158,heads,0.4843042364757476
794,158,clarisonic,0.7103127984110732
795,159,cleansing,0.17605919710136933
796,159,charge,0.3172640278975048
797,159,heads,0.1614513914819569
798,159,clarisonic,0.8071278066466253
799,159,cleanser,0.15675421822773072
800,160,frizz,0.4066363165584184
801,160,blow,0.2309203479483743
802,160,frizzy,0.37034718362778685
803,160,conditioner,0.2485170872942215
804,160,curly,0.3086645889340165
805,161,pre,0.245578658262916
806,161,influenster,0.7911523815731862
807,161,conditioner,0.15551422773262813
808,161,shampoo,0.21467837682823632
809,161,testing,0.18762693295300242
810,162,frizz,0.5971321048952518
811,162,frizzy,0.3489404924122733
812,162,mist,0.34439396684245366
813,162,curly,0.1932563770238777
814,162,weigh,0.1978693495908979
815,163,wavy,0.22671619682828742
816,163,frizz,0.3905140174639453
817,163,blow,0.37387659072079177
818,163,volume,0.3243916069781901
819,163,styling,0.4299236889511325
820,164,damaged,0.19547415563835485
821,164,conditioner,0.6235049041831525
822,164,curly,0.20436204171524666
823,164,frizzy,0.24381432239206702
824,164,conditioning,0.3262497941757404
825,165,ysl,0.16621349760706713
826,165,cologne,0.8333378515923865
827,165,men,0.2132913351946053
828,165,sexy,0.25158786773144287
829,165,man,0.2157573342403827
830,166,influenster,0.5221345484428951
831,166,cologne,0.7345328612780172
832,166,man,0.1682288891509662
833,166,opinions,0.2159120553040764
834,166,blue,0.165825925305458
