,category,brand_name,name,price,rating,url,num_review,score
166,Cologne,Givenchy,L’Atelier de Givenchy Oud Flamboyant,$235.00,5.0,http://www.sephora.com/l-atelier-de-givenchy-oud-flamboyant-P415951,1.0,4.9896265560165975
167,Cologne,Atelier Cologne,Philtre Ceylan Cologne Absolue Pure Perfume,$130.0,3.0,http://www.sephora.com/philtre-ceylan-cologne-absolue-pure-perfume-P406510,1.0,4.981343283582089
168,Cologne,CHANEL,ALLURE HOMME SPORT Cologne,$125.00,5.0,http://www.sephora.com/allure-homme-sport-cologne-P180508,1.0,4.980916030534351
169,Cologne,Atelier Cologne,Poivre Electrique,$250.00,3.5,http://www.sephora.com/poivre-electrique-P406511,2.0,4.980392156862745
170,Eyeliner,Too Cool For School,Glam Rock Extreme Color Eyes Eyeliner,$22.00,3.0,http://www.sephora.com/glam-rock-extreme-color-eyes-eyeliner-P404110,1.0,4.903846153846154
171,Eyeliner,Bobbi Brown,Line & Define Long-Wear Eye Set,$56.00,3.5,http://www.sephora.com/line-define-long-wear-eye-set-P414773,4.0,4.841269841269841
172,Eyeliner,surratt beauty,Auto-Graphique Eyeliner Refill,$18.00,5.0,http://www.sephora.com/auto-graphique-eyeliner-refill-P394172,2.0,4.8
173,Eyeliner,KEVYN AUCOIN,The Precision Eye Definer,$32.00,4.0,http://www.sephora.com/the-precision-eye-definer-P407713,4.0,4.75
174,Eyeliner,Giorgio Armani Beauty,Smooth Silk Eye Pencil,$30.00,3.5,http://www.sephora.com/smooth-silk-eye-pencil-P393444,4.0,4.72972972972973
175,Eye Brushes,surratt beauty,Artistique Concealer Brush Grande,$50.00,5.0,http://www.sephora.com/artistique-concealer-brush-grande-P394806,1.0,4.955357142857143
176,Eye Brushes,surratt beauty,Artistique Concealer Brush Petite,$45.00,5.0,http://www.sephora.com/artistique-concealer-brush-petite-P394805,1.0,4.950980392156863
177,Eye Brushes,KEVYN AUCOIN,The Base Eye Shadow Brush,$40.00,5.0,http://www.sephora.com/the-base-eye-shadow-brush-P393957,1.0,4.945652173913044
178,Eye Brushes,surratt beauty,Artistique Smoky Eye Brush Grande,$75.00,3.5,http://www.sephora.com/artistique-smoky-eye-brush-grande-P394812,2.0,4.9375
179,Eye Brushes,Black Up,Lip and Concealing Brush,$29.50,5.0,http://www.sephora.com/lip-concealing-brush-P400907,1.0,4.928571428571429
180,Hand Cream & Foot Cream,VERSO SKINCARE,Hand Serum,$55.00,4.0,http://www.sephora.com/hand-serum-P414718,1.0,4.958333333333333
181,Hand Cream & Foot Cream,Clarisonic,Pedi-Boost,$32.00,5.0,http://www.sephora.com/pedi-boost-P384082,1.0,4.934210526315789
182,Hand Cream & Foot Cream,Atelier Cologne,Bergamote Soleil Hand Cream,$25.00,5.0,http://www.sephora.com/bergamote-soleil-hand-cream-P412551,1.0,4.919354838709677
183,Hand Cream & Foot Cream,Atelier Cologne,Orange Sanguine Hand Cream,$25.00,1.0,http://www.sephora.com/orange-sanguine-hand-cream-P412548,1.0,4.907407407407407
184,Hand Cream & Foot Cream,NEST,Cashmere Suede Hand Lotion,$24.00,1.0,http://www.sephora.com/cashmere-suede-hand-lotion-P412376,1.0,4.903846153846154
185,Blemish & Acne Treatments,Skin Laundry,Acne Face Wash with Salicylic Acid,$25.00,5.0,http://www.sephora.com/acne-face-wash-with-salicylic-acid-P416600,1.0,4.919354838709677
186,Blemish & Acne Treatments,Lancer,The Method: Nourish Blemish Control,$125.00,3.6,http://www.sephora.com/the-method-nourish-blemish-control-P399745,5.0,4.906015037593985
187,Blemish & Acne Treatments,Lancer,The Method: Cleanse Blemish Control,$55.00,4.5,http://www.sephora.com/the-method-cleanse-blemish-control-P399742,4.0,4.841269841269841
188,Blemish & Acne Treatments,Kate Somerville,EradiKate™ To-Go & Oil Free Moisturizer,$38.00,3.6667,http://www.sephora.com/eradikate-to-go-oil-free-moisturizer-P409658,3.0,4.829545454545454
189,Blemish & Acne Treatments,Cane + Austin,Acne Retexture Pad +,$70.00,4.3333,http://www.sephora.com/acne-retexture-pad-P409543,6.0,4.8125
190,Night Creams,Omorovicza,Instant Plumping Cream Overnight Mask,$260.00,3.5,http://www.sephora.com/instant-plumping-cream-P309213,2.0,4.981132075471698
191,Night Creams,Clarins,Super Restorative Night Age Spot Correcting Replenishing Cream,$135.00,4.5,http://www.sephora.com/super-restorative-night-age-spot-correcting-replenishing-cream-P388544,2.0,4.964539007092198
192,Night Creams,Origins,Plantscription™ Youth-Renewing Power Night Cream,$59.00,3.0,http://www.sephora.com/plantscription-youth-renewing-power-night-cream-P408241,1.0,4.9603174603174605
193,Night Creams,KAPLAN MD,Night Replenishment Concentrate,$115.00,3.0,http://www.sephora.com/night-replenishment-concentrate-P392462,2.0,4.958333333333333
194,Night Creams,CLINIQUE,Repairwear Laser Focus Night Line Smoothing Cream for Combination Oily to Oily Skin,$50.00,5.0,http://www.sephora.com/repairwear-laser-focus-night-line-smoothing-cream-for-combination-oily-to-oily-skin-P405824,1.0,4.955357142857143
195,Highlighter,Black Up,Strobing Base - Primer,$44.00,5.0,http://www.sephora.com/strobing-base-primer-P416364,1.0,4.95
196,Highlighter,Black Up,Strobing Highlighting Stick,$34.00,5.0,http://www.sephora.com/strobing-highlighting-stick-P416365,1.0,4.9375
197,Highlighter,Smashbox,Glow & Go Set,$39.00,0.0,http://www.sephora.com/glow-go-set-P415967,1.0,4.9375
198,Highlighter,Dr. Brandt Skincare,pores no more® Luminizer Primer,$38.00,0.0,http://www.sephora.com/pores-no-more-luminizer-primer-P417002,1.0,4.935897435897436
199,Highlighter,Estée Lauder,Bronze Goddess Summer Glow Illuminator,$32.00,1.0,http://www.sephora.com/bronze-goddess-summer-glow-illuminator-P407160,1.0,4.926470588235294
200,Concealer,Omorovicza,Mineral Touch,$65.00,4.2,http://www.sephora.com/mineral-touch-P397823,5.0,4.831081081081081
201,Concealer,Black Up,Radiance Concealer,$29.50,4.0,http://www.sephora.com/radiance-concealer-P400921,4.0,4.72972972972973
202,Concealer,trèStiQue,"Conceal, Cover & Correct Crayon",$26.00,5.0,http://www.sephora.com/conceal-cover-correct-crayon-P416376,4.0,4.714285714285714
203,Concealer,BURBERRY,Sheer Luminous Concealer,$40.00,3.8333,http://www.sephora.com/sheer-luminous-concealer-P398997,6.0,4.6938775510204085
204,Concealer,Giorgio Armani Beauty,Compact Cream Concealer,$42.00,3.8571,http://www.sephora.com/compact-cream-concealer-P411921,7.0,4.663461538461538
205,Sheet Masks,Eve Lom,WHITE Brightening Mask,$160.00,3.5,http://www.sephora.com/white-brightening-mask-P409629,2.0,4.96969696969697
206,Sheet Masks,Shiseido,Triple Task Masks,$38.00,5.0,http://www.sephora.com/triple-task-masks-P416142,1.0,4.943181818181818
207,Sheet Masks,SK-II,Skin Signature 3D Redefining Mask,$150.00,4.3333,http://www.sephora.com/skin-signature-3d-redefining-mask-P375860,6.0,4.90625
208,Sheet Masks,Karuna,Correct+ Melting Boost,$18.00,5.0,http://www.sephora.com/correct-melting-boost-P410874,1.0,4.895833333333333
209,Sheet Masks,Karuna,Spot+ Melting Boost,$18.00,5.0,http://www.sephora.com/spot-melting-boost-P410875,1.0,4.895833333333333
210,Bronzer,Guerlain,Bronzing Powder Kit,$53.00,0.0,http://www.sephora.com/bronzing-powder-kit-P410533,1.0,4.953703703703703
211,Bronzer,rms beauty,Contour Bronzer,$28.00,4.0,http://www.sephora.com/contour-bronzer-P415650,1.0,4.924242424242424
212,Bronzer,SWEAT COSMETICS,Refill: Sweat Mineral Bronzer SPF 25,$24.00,5.0,http://www.sephora.com/refill-sweat-mineral-bronzer-spf-25-P411568,1.0,4.916666666666667
213,Bronzer,bareMinerals,Invisible Bronze™ Powder Bronzer,$28.00,0.0,http://www.sephora.com/invisible-bronze-powder-bronzer-P417646,1.0,4.913793103448276
214,Bronzer,Tata Harper,Very Bronzing Cheek Tint,$40.00,3.0,http://www.sephora.com/very-bronzing-cheek-tint-P403320,2.0,4.888888888888889
215,Volume,Rahua,Defining Hair Spray,$37.00,5.0,http://www.sephora.com/defining-hair-spray-P407495,1.0,4.941860465116279
216,Volume,SHOW BEAUTY,Lux Volume Mist,$40.00,1.0,http://www.sephora.com/lux-volume-mist-P394231,1.0,4.940476190476191
217,Volume,Ouidad,Curl Quencher® Trial Set for Tight Curls,$36.00,4.0,http://www.sephora.com/curl-quencher-trial-set-for-tight-curls-P401134,1.0,4.939024390243903
218,Volume,Rahua,Freestyle Texturizer,$34.00,5.0,http://www.sephora.com/freestyle-texturizer-P414663,1.0,4.9375
219,Volume,SHOW BEAUTY,Lux Volume Mousse,$35.00,3.0,http://www.sephora.com/lux-volume-mousse-P394237,1.0,4.935897435897436
220,Face Primer,Colorescience,Mattifying Perfector Broad Spectrum SPF 20,$49.00,3.0,http://www.sephora.com/mattifying-perfector-broad-spectrum-spf-20-P414615,1.0,4.952830188679245
221,Face Primer,Black Up,Primer Broad Spectrum Sunscreen SPF 25,$45.00,4.0,http://www.sephora.com/primer-broad-spectrum-sunscreen-spf-25-P409815,1.0,4.95
222,Face Primer,Black Up,Strobing Base - Primer,$44.00,5.0,http://www.sephora.com/strobing-base-primer-P416364,1.0,4.95
223,Face Primer,Smashbox,Glow & Go Set,$39.00,0.0,http://www.sephora.com/glow-go-set-P415967,1.0,4.9375
224,Face Primer,Dr. Brandt Skincare,pores no more® Luminizer Primer,$38.00,0.0,http://www.sephora.com/pores-no-more-luminizer-primer-P417002,1.0,4.935897435897436
225,Eye Palettes,Natasha Denona,Eyeshadow Palette 10,$95.00,5.0,http://www.sephora.com/eyeshadow-palette-10-P411827,6.0,4.8584905660377355
226,Eye Palettes,Guerlain,Palette 5 Couleurs,$69.00,3.4,http://www.sephora.com/palette-5-couleurs-P412121,5.0,4.837662337662338
227,Eye Palettes,Viseart,Eyeshadow & Eyebrow Palette,$80.00,4.375,http://www.sephora.com/viseart-eyeshadow-eyebrow-palette-P405604,8.0,4.782608695652174
228,Eye Palettes,Givenchy,Nudes Nacres Shimmering Nudes Eye Palette,$66.00,3.6667,http://www.sephora.com/nudes-nacres-shimmering-nudes-eye-palette-P416201,8.0,4.740259740259741
229,Eye Palettes,Givenchy,Le Prisme Superstellar Intense & Radiant Eyeshadow,$63.00,4.5556,http://www.sephora.com/le-prisme-superstellar-intense-radiant-eyeshadow-P410770,9.0,4.703947368421052
230,Setting Spray & Powder,Koh Gen Do,Maifanshi Pressed Powder,$63.00,5.0,http://www.sephora.com/maifanshi-pressed-powder-P384404,1.0,4.963768115942029
231,Setting Spray & Powder,Guerlain,Meteorites Voyage Exceptional Compact Pearls Refill,$59.00,5.0,http://www.sephora.com/meteorites-voyage-exceptional-compact-pearls-refill-P405225,1.0,4.961538461538462
232,Setting Spray & Powder,MAKE UP FOR EVER,Long Lasting Complexion Set,$37.00,5.0,http://www.sephora.com/long-lasting-complexion-set-P416043,1.0,4.941860465116279
233,Setting Spray & Powder,Givenchy,Prisme Libre Loose Powder- Chinese New Year Edition,$55.00,4.5,http://www.sephora.com/prisme-libre-loose-powder-chinese-new-year-edition-P415966,2.0,4.918032786885246
234,Setting Spray & Powder,Guerlain,Meteorites Voyage Exceptional Compacted Pearls Of Powder,$179.00,3.7143,http://www.sephora.com/meteorites-voyage-exceptional-compacted-pearls-powder-P405073,7.0,4.907407407407407
235,Under-Eye Concealer,Omorovicza,Mineral Touch,$65.00,4.2,http://www.sephora.com/mineral-touch-P397823,5.0,4.831081081081081
236,Under-Eye Concealer,Black Up,Radiance Concealer,$29.50,4.0,http://www.sephora.com/radiance-concealer-P400921,4.0,4.72972972972973
237,Under-Eye Concealer,trèStiQue,"Conceal, Cover & Correct Crayon",$26.00,5.0,http://www.sephora.com/conceal-cover-correct-crayon-P416376,4.0,4.714285714285714
238,Under-Eye Concealer,BURBERRY,Sheer Luminous Concealer,$40.00,3.8333,http://www.sephora.com/sheer-luminous-concealer-P398997,6.0,4.6938775510204085
239,Under-Eye Concealer,Giorgio Armani Beauty,Compact Cream Concealer,$42.00,3.8571,http://www.sephora.com/compact-cream-concealer-P411921,7.0,4.663461538461538
240,Body Lotions & Body Oils,Tory Burch,Tory Burch Crème De Florale Body Crème,$82.00,5.0,http://www.sephora.com/tory-burch-creme-de-florale-body-cr-egrave-me-P404284,1.0,4.971590909090909
241,Body Lotions & Body Oils,TOM FORD,Oud Wood Body Moisturizer,$67.00,5.0,http://www.sephora.com/oud-wood-body-moisturizer-P393173,1.0,4.965753424657534
242,Body Lotions & Body Oils,Michael Kors,Michael Kors Body Crème,$60.00,5.0,http://www.sephora.com/michael-kors-body-creme-P395446,1.0,4.962121212121212
243,Body Lotions & Body Oils,AERIN,Lilac Path Body Cream,$58.00,5.0,http://www.sephora.com/lilac-path-body-cream-P395770,1.0,4.9609375
244,Body Lotions & Body Oils,AERIN,Gardenia Rattan Body Cream,$58.00,5.0,http://www.sephora.com/gardenia-rattan-body-cream-P395776,1.0,4.9609375
245,Anti-Aging,NuFACE,Trinity Facial Toning Device + Wrinkle Reducer Attachment Bundle,$429.00,5.0,http://www.sephora.com/trinity-facial-toning-device-wrinkle-reducer-attachment-bundle-P393600,1.0,4.994252873563219
246,Anti-Aging,NuFACE,White Rose Mini Facial Toning Device,$225.00,1.0,http://www.sephora.com/white-rose-mini-facial-toning-device-P401172,1.0,4.988986784140969
247,Anti-Aging,NuFACE,Haute Contour Facial Toning Gift Set,$429.00,4.25,http://www.sephora.com/haute-contour-facial-toning-gift-set-P411816,4.0,4.977116704805492
248,Anti-Aging,PMD,Personal Microderm PRO Blue Deluxe Kit,$199.00,3.0,http://www.sephora.com/personal-microderm-pro-blue-deluxe-kit-P414720,2.0,4.9754901960784315
249,Anti-Aging,NuFACE,Mini Facial Toning Device + LIFTER Vitamin C & Hyaluronic Acid Serum,$199.00,3.5,http://www.sephora.com/mini-facial-toning-device-lifter-vitamin-c-hyaluronic-acid-serum-P391365,3.0,4.963414634146342
250,Hair Color,SHOW BEAUTY,Sublime Repair Conditioner,$45.00,4.0,http://www.sephora.com/sublime-repair-conditioner-P411893,1.0,4.95
251,Hair Color,Lavett & Chin,Hair Wash - Light,$38.00,5.0,http://www.sephora.com/hair-wash-light-P407723,1.0,4.943181818181818
252,Hair Color,ALTERNA Haircare,CAVIAR Infinite Color Hold Vibrancy Serum,$34.00,5.0,http://www.sephora.com/caviar-infinite-color-hold-vibrancy-serum-P416598,1.0,4.9375
253,Hair Color,SHOW BEAUTY,Lux Volume Mousse,$35.00,3.0,http://www.sephora.com/lux-volume-mousse-P394237,1.0,4.935897435897436
254,Hair Color,Sachajuan,Hair In The Sun,$32.00,5.0,http://www.sephora.com/hair-in-sun-P410235,1.0,4.934210526315789
255,Moisturizer & Treatments,HERMÈS,Voyage d’Hermès Moisturizing Face and Body Balm,$74.00,4.0,http://www.sephora.com/voyage-d-hermes-moisturizing-face-body-balm-P380628,1.0,4.968354430379747
256,Moisturizer & Treatments,Jack Black,Dry Erase® Ultra-Calming Face Cream,$38.00,4.0,http://www.sephora.com/dry-erase-ultra-calming-face-cream-P397665,1.0,4.941860465116279
257,Moisturizer & Treatments,The Art of Shaving,Facial Scrub - Peppermint Essential Oil,$25.00,5.0,http://www.sephora.com/facial-scrub-peppermint-essential-oil-P405189,1.0,4.919354838709677
258,Moisturizer & Treatments,DTRT,Get Ready BB SPF 50+ PA+++,$24.00,5.0,http://www.sephora.com/get-ready-bb-spf-50-pa-P398808,1.0,4.916666666666667
259,Moisturizer & Treatments,L’Occitane,Cade Complete Care Moisturizer,$44.00,4.0,http://www.sephora.com/cade-complete-care-moisturizer-P397451,2.0,4.9
260,Eye Creams & Treatments,KAPLAN MD,Intensive Eye Concentrate,$85.00,2.0,http://www.sephora.com/intensive-eye-concentrate-P392463,1.0,4.971590909090909
261,Eye Creams & Treatments,Eve Lom,Time Retreat Eye Treatment,$75.00,5.0,http://www.sephora.com/time-retreat-eye-treatment-P414077,1.0,4.969135802469136
262,Eye Creams & Treatments,philosophy,Time In A Bottle For Eyes 100% In-Control,$65.00,5.0,http://www.sephora.com/time-in-bottle-for-eyes-100-in-control-P416399,1.0,4.964788732394366
263,Eye Creams & Treatments,Tria,Nourishing Eye Renewal Cream,$65.00,1.0,http://www.sephora.com/nourishing-eye-renewal-cream-P398819,1.0,4.962686567164179
264,Eye Creams & Treatments,Dior,Capture Totale 360 Light-Up Open-Up Replenishing Eye Serum,$110.00,3.5,http://www.sephora.com/capture-totale-360-light-up-open-up-replenishing-eye-serum-P405932,2.0,4.956521739130435
265,Lip Gloss,Marc Jacobs Beauty,Enamored With a Twist - 3-piece Enamored Hi-Shine Gloss Lip Lacquer Collection,$54.00,0.0,http://www.sephora.com/enamored-with-twist-3-piece-enamored-hi-shine-gloss-lip-lacquer-collection-P417401,2.0,4.910714285714286
266,Lip Gloss,Michael Kors,Glam Jasmine Eau de Parfum Rollerball & Lip Luster Duo,$28.00,5.0,http://www.sephora.com/glam-jasmine-eau-de-parfum-rollerball-lip-luster-duo-P408461,2.0,4.857142857142857
267,Lip Gloss,Michael Kors,Sexy Amber Eau de Parfum Rollerball & Lip Luster Duo,$28.00,4.5,http://www.sephora.com/sexy-amber-eau-de-parfum-rollerball-lip-luster-duo-P408462,2.0,4.852941176470588
268,Lip Gloss,NUDESTIX,Lip Pen Gloss,$24.00,3.3333,http://www.sephora.com/lip-pen-gloss-P402660,3.0,4.75
269,Lip Gloss,rms beauty,Lip Shine,$25.00,5.0,http://www.sephora.com/lip-shine-P415648,4.0,4.705882352941177
270,Moisturizers,Guerlain,Abeille Royale Day Cream,$154.00,5.0,http://www.sephora.com/abeille-royale-day-cream-P411024,1.0,4.984375
271,Moisturizers,Shiseido,Future Solution LX Total Protective Emulsion Broad Spectrum SPF 18 Sunscreen,$240.00,4.5,http://www.sephora.com/future-solution-lx-total-protective-emulsion-broad-spectrum-spf-18-sunscreen-P384789,2.0,4.979674796747967
272,Moisturizers,KENZOKI,Belle de Jour Fantastic Fluid,$107.00,5.0,http://www.sephora.com/belle-de-jour-fantastic-fluid-P399724,1.0,4.977876106194691
273,Moisturizers,Acqua Di Parma,Blu Mediterraneo Italian Resort Moisturizing Face Lotion,$80.00,2.0,http://www.sephora.com/blu-mediterraneo-italian-resort-moisturizing-face-lotion-P408979,1.0,4.969879518072289
274,Moisturizers,Eve Lom,WHITE Brightening Lotion,$75.00,5.0,http://www.sephora.com/white-brightening-lotion-P409627,1.0,4.969135802469136
