,category,brand_name,name,price,rating,num_review,score,similarity_score,word,dfidf
86,Makeup Removers,boscia,MakeUp-BreakUp Cool Cleansing Oil,$10.0,4.4689,2174.0,549.5,0.546446,removes,0.32089715271242564
87,Makeup Removers,boscia,MakeUp-BreakUp Cool Cleansing Oil,$10.0,4.4689,2174.0,549.5,0.546446,waterproof,0.2900381790511481
88,Makeup Removers,boscia,MakeUp-BreakUp Cool Cleansing Oil,$10.0,4.4689,2174.0,549.5,0.546446,remover,0.36370283420645216
89,Makeup Removers,boscia,MakeUp-BreakUp Cool Cleansing Oil,$10.0,4.4689,2174.0,549.5,0.546446,cleanser,0.4658448229075187
90,Makeup Removers,CLINIQUE,"Take The Day Off Makeup Remover For Lids, Lashes & Lips",$9.5,4.5712,2097.0,529.75,0.46496499999999996,removes,0.2258950073988453
91,Makeup Removers,CLINIQUE,"Take The Day Off Makeup Remover For Lids, Lashes & Lips",$9.5,4.5712,2097.0,529.75,0.46496499999999996,mascara,0.3636121284695388
92,Makeup Removers,CLINIQUE,"Take The Day Off Makeup Remover For Lids, Lashes & Lips",$9.5,4.5712,2097.0,529.75,0.46496499999999996,eyeliner,0.18505250840421938
93,Makeup Removers,CLINIQUE,"Take The Day Off Makeup Remover For Lids, Lashes & Lips",$9.5,4.5712,2097.0,529.75,0.46496499999999996,remover,0.7332866887319514
94,Makeup Removers,CLINIQUE,"Take The Day Off Makeup Remover For Lids, Lashes & Lips",$9.5,4.5712,2097.0,529.75,0.46496499999999996,waterproof,0.35185943297068245
95,Makeup Removers,MAKE UP FOR EVER,Sens’Eyes - Waterproof Sensitive Eye Cleanser,$11.0,4.414,1993.0,504.75,0.549791,removes,0.20269578989050333
96,Makeup Removers,MAKE UP FOR EVER,Sens’Eyes - Waterproof Sensitive Eye Cleanser,$11.0,4.414,1993.0,504.75,0.549791,mascara,0.37912514087971805
97,Makeup Removers,MAKE UP FOR EVER,Sens’Eyes - Waterproof Sensitive Eye Cleanser,$11.0,4.414,1993.0,504.75,0.549791,eyeliner,0.17227457115545855
98,Makeup Removers,MAKE UP FOR EVER,Sens’Eyes - Waterproof Sensitive Eye Cleanser,$11.0,4.414,1993.0,504.75,0.549791,remover,0.6398297481437165
99,Makeup Removers,MAKE UP FOR EVER,Sens’Eyes - Waterproof Sensitive Eye Cleanser,$11.0,4.414,1993.0,504.75,0.549791,waterproof,0.4956933201768117
100,Face Masks,GLAMGLOW,SUPERMUD® Clearing Treatment,$69.00,4.2119,3495.0,909.25,0.48429399999999995,clearing,0.1524254765624903
101,Face Masks,GLAMGLOW,SUPERMUD® Clearing Treatment,$69.00,4.2119,3495.0,909.25,0.48429399999999995,masks,0.3537741255111022
