,category,brand_name,name,price,rating,num_review,score,word,dfidf
630,Mists & Essences,Evian,Mineral Water Spray Duo To Go,$15.00,4.582,1324.0,339.5,refresh,0.22781068142554708
631,Mists & Essences,Evian,Mineral Water Spray Duo To Go,$15.00,4.582,1324.0,339.5,purse,0.30911995722349334
632,Mists & Essences,Evian,Mineral Water Spray Duo To Go,$15.00,4.582,1324.0,339.5,refreshing,0.5619820885468538
633,Mists & Essences,Evian,Mineral Water Spray Duo To Go,$15.00,4.582,1324.0,339.5,mist,0.4413709543525279
634,Mists & Essences,Evian,Mineral Water Spray Duo To Go,$15.00,4.582,1324.0,339.5,spritz,0.18082406961348682
635,Mists & Essences,Smashbox,Photo Finish Primer Water,$16.0,4.0719,860.0,224.0,primers,0.2645086273122672
636,Mists & Essences,Smashbox,Photo Finish Primer Water,$16.0,4.0719,860.0,224.0,refreshing,0.2577834421171245
637,Mists & Essences,Smashbox,Photo Finish Primer Water,$16.0,4.0719,860.0,224.0,mist,0.21368139244261208
638,Mists & Essences,Smashbox,Photo Finish Primer Water,$16.0,4.0719,860.0,224.0,smashbox,0.2702441139715388
639,Mists & Essences,Smashbox,Photo Finish Primer Water,$16.0,4.0719,860.0,224.0,setting,0.6743556193186024
640,Mists & Essences,MAKE UP FOR EVER,Mist & Fix Setting Spray,$14.0,4.2527,741.0,193.25,sprays,0.31042723326585026
641,Mists & Essences,MAKE UP FOR EVER,Mist & Fix Setting Spray,$14.0,4.2527,741.0,193.25,decay,0.25953111947435226
642,Mists & Essences,MAKE UP FOR EVER,Mist & Fix Setting Spray,$14.0,4.2527,741.0,193.25,mist,0.24726286627355937
643,Mists & Essences,MAKE UP FOR EVER,Mist & Fix Setting Spray,$14.0,4.2527,741.0,193.25,setting,0.7232547587939988
644,Mists & Essences,MAKE UP FOR EVER,Mist & Fix Setting Spray,$14.0,4.2527,741.0,193.25,urban,0.26044480967378814
645,Mists & Essences,Supergoop!,Defense Refresh Setting Mist SPF 50,$12.0,3.3263,669.0,174.0,mist,0.34191695301871505
646,Mists & Essences,Supergoop!,Defense Refresh Setting Mist SPF 50,$12.0,3.3263,669.0,174.0,sunscreen,0.3901477146217779
647,Mists & Essences,Supergoop!,Defense Refresh Setting Mist SPF 50,$12.0,3.3263,669.0,174.0,spf,0.5490918008828315
648,Mists & Essences,Supergoop!,Defense Refresh Setting Mist SPF 50,$12.0,3.3263,669.0,174.0,setting,0.456070183767041
649,Mists & Essences,Supergoop!,Defense Refresh Setting Mist SPF 50,$12.0,3.3263,669.0,174.0,nozzle,0.17767088967984154
650,Color Correct,MAKE UP FOR EVER,Step 1 Skin Equalizer Primer,$17.0,3.6393,2098.0,533.75,primers,0.48910200621940464
651,Color Correct,MAKE UP FOR EVER,Step 1 Skin Equalizer Primer,$17.0,3.6393,2098.0,533.75,pore,0.14514801304987657
652,Color Correct,MAKE UP FOR EVER,Step 1 Skin Equalizer Primer,$17.0,3.6393,2098.0,533.75,zone,0.2784249796384384
653,Color Correct,MAKE UP FOR EVER,Step 1 Skin Equalizer Primer,$17.0,3.6393,2098.0,533.75,smoothing,0.3100927879525524
654,Color Correct,MAKE UP FOR EVER,Step 1 Skin Equalizer Primer,$17.0,3.6393,2098.0,533.75,mattifying,0.5026410158242254
655,Color Correct,Smashbox,Photo Finish Color Correcting Foundation Primer,$16.0,3.8985,1974.0,502.25,primers,0.28511106076471465
656,Color Correct,Smashbox,Photo Finish Color Correcting Foundation Primer,$16.0,3.8985,1974.0,502.25,correcting,0.5037524499449488
657,Color Correct,Smashbox,Photo Finish Color Correcting Foundation Primer,$16.0,3.8985,1974.0,502.25,correct,0.26181302850583926
658,Color Correct,Smashbox,Photo Finish Color Correcting Foundation Primer,$16.0,3.8985,1974.0,502.25,green,0.4914873900118617
659,Color Correct,Smashbox,Photo Finish Color Correcting Foundation Primer,$16.0,3.8985,1974.0,502.25,smashbox,0.34827678237391957
660,Color Correct,Benefit Cosmetics,Lemon-Aid Color-Correcting Eyelid Primer,$20.00,4.1969,1295.0,334.75,eyelids,0.3558015478635187
661,Color Correct,Benefit Cosmetics,Lemon-Aid Color-Correcting Eyelid Primer,$20.00,4.1969,1295.0,334.75,lemon,0.39358626811206054
662,Color Correct,Benefit Cosmetics,Lemon-Aid Color-Correcting Eyelid Primer,$20.00,4.1969,1295.0,334.75,aid,0.3114573388151024
663,Color Correct,Benefit Cosmetics,Lemon-Aid Color-Correcting Eyelid Primer,$20.00,4.1969,1295.0,334.75,shadow,0.2981622617840466
664,Color Correct,Benefit Cosmetics,Lemon-Aid Color-Correcting Eyelid Primer,$20.00,4.1969,1295.0,334.75,circles,0.3841008016679782
665,Color Correct,Laura Mercier,Eye Basics,$28.00,4.4374,1183.0,310.75,lids,0.31636232219653
666,Color Correct,Laura Mercier,Eye Basics,$28.00,4.4374,1183.0,310.75,eyelids,0.26479291895929474
667,Color Correct,Laura Mercier,Eye Basics,$28.00,4.4374,1183.0,310.75,shadow,0.6004311405416715
668,Color Correct,Laura Mercier,Eye Basics,$28.00,4.4374,1183.0,310.75,eyeshadow,0.34423683883376893
669,Color Correct,Laura Mercier,Eye Basics,$28.00,4.4374,1183.0,310.75,crease,0.19132853619122037
670,Color Correct,Bobbi Brown,Corrector,$25.0,4.3345,1129.0,295.75,peach,0.2361180122354624
671,Color Correct,Bobbi Brown,Corrector,$25.0,4.3345,1129.0,295.75,creasing,0.13516521239334267
672,Color Correct,Bobbi Brown,Corrector,$25.0,4.3345,1129.0,295.75,corrector,0.5201771406551586
673,Color Correct,Bobbi Brown,Corrector,$25.0,4.3345,1129.0,295.75,circles,0.7078654772934297
674,Color Correct,Bobbi Brown,Corrector,$25.0,4.3345,1129.0,295.75,crease,0.15725770587626772
675,Blush,NARS,Blush,$30.00,4.6709,16428.0,4123.0,pigmented,0.16383367045072417
676,Blush,NARS,Blush,$30.00,4.6709,16428.0,4123.0,nars,0.2504783724927996
677,Blush,NARS,Blush,$30.00,4.6709,16428.0,4123.0,blush,0.8479515818922199
678,Blush,NARS,Blush,$30.00,4.6709,16428.0,4123.0,shade,0.22702322213993062
679,Blush,NARS,Blush,$30.00,4.6709,16428.0,4123.0,shimmer,0.2211478739181934
680,Blush,tarte,Amazonian Clay 12-Hour Blush,$28.00,4.6326,4279.0,1084.75,exposed,0.27437369191652855
681,Blush,tarte,Amazonian Clay 12-Hour Blush,$28.00,4.6326,4279.0,1084.75,pigmented,0.16253596283645946
682,Blush,tarte,Amazonian Clay 12-Hour Blush,$28.00,4.6326,4279.0,1084.75,blush,0.8877241918807144
683,Blush,tarte,Amazonian Clay 12-Hour Blush,$28.00,4.6326,4279.0,1084.75,shade,0.17972499790310187
684,Blush,tarte,Amazonian Clay 12-Hour Blush,$28.00,4.6326,4279.0,1084.75,tarte,0.1523363645142341
685,Blush,Benefit Cosmetics,Benetint Cheek & Lip Stain,$30.00,4.2627,2738.0,700.5,lip,0.36751786531852065
686,Blush,Benefit Cosmetics,Benetint Cheek & Lip Stain,$30.00,4.2627,2738.0,700.5,blush,0.2402651853332753
687,Blush,Benefit Cosmetics,Benetint Cheek & Lip Stain,$30.00,4.2627,2738.0,700.5,lips,0.6767211959066566
688,Blush,Benefit Cosmetics,Benetint Cheek & Lip Stain,$30.00,4.2627,2738.0,700.5,stain,0.45201192009473345
689,Blush,Benefit Cosmetics,Benetint Cheek & Lip Stain,$30.00,4.2627,2738.0,700.5,tint,0.2011900091956817
690,Blush,NARS,The Multiple,$39.00,4.3558,2509.0,647.75,nars,0.28506373155084785
691,Blush,NARS,The Multiple,$39.00,4.3558,2509.0,647.75,blush,0.7290290544357677
692,Blush,NARS,The Multiple,$39.00,4.3558,2509.0,647.75,shade,0.20168515593799613
693,Blush,NARS,The Multiple,$39.00,4.3558,2509.0,647.75,lips,0.2608970124828006
694,Blush,NARS,The Multiple,$39.00,4.3558,2509.0,647.75,highlighter,0.24444941261539663
695,Blush,NARS,Blush/Bronzer Duo,$24.0,4.4972,2472.0,631.0,duo,0.24510452888108208
696,Blush,NARS,Blush/Bronzer Duo,$24.0,4.4972,2472.0,631.0,nars,0.182666726913058
697,Blush,NARS,Blush/Bronzer Duo,$24.0,4.4972,2472.0,631.0,blush,0.6012269914318307
698,Blush,NARS,Blush/Bronzer Duo,$24.0,4.4972,2472.0,631.0,colors,0.10941652151454936
699,Blush,NARS,Blush/Bronzer Duo,$24.0,4.4972,2472.0,631.0,bronzer,0.6939305232418229
700,Shaving,Jack Black,Beard Lube® Conditioning Shave,$11.5,4.7915,422.0,112.0,shave,0.7617126328489257
701,Shaving,Jack Black,Beard Lube® Conditioning Shave,$11.5,4.7915,422.0,112.0,shaving,0.5506844357537547
702,Shaving,Jack Black,Beard Lube® Conditioning Shave,$11.5,4.7915,422.0,112.0,beard,0.2741830899102132
703,Shaving,Jack Black,Beard Lube® Conditioning Shave,$11.5,4.7915,422.0,112.0,legs,0.10629584655552671
704,Shaving,Jack Black,Beard Lube® Conditioning Shave,$11.5,4.7915,422.0,112.0,burn,0.05824980815988437
705,Shaving,The Art of Shaving,7-Piece Manicure Set,$160.00,3.5,4.0,81.75,shaving,0.3856742111643125
706,Shaving,The Art of Shaving,7-Piece Manicure Set,$160.00,3.5,4.0,81.75,shave,0.9030961092344987
707,Shaving,The Art of Shaving,7-Piece Manicure Set,$160.00,3.5,4.0,81.75,beard,0.07774708771145708
708,Shaving,The Art of Shaving,7-Piece Manicure Set,$160.00,3.5,4.0,81.75,men,0.047284281636690816
709,Shaving,The Art of Shaving,7-Piece Manicure Set,$160.00,3.5,4.0,81.75,legs,0.06028229172136324
710,Shaving,The Art of Shaving,The 4 Elements of the Perfect Shave™ - Unscented,$120.00,4.7627,59.0,75.75,shaving,0.6883116787704312
711,Shaving,The Art of Shaving,The 4 Elements of the Perfect Shave™ - Unscented,$120.00,4.7627,59.0,75.75,shave,0.6656495087364261
712,Shaving,The Art of Shaving,The 4 Elements of the Perfect Shave™ - Unscented,$120.00,4.7627,59.0,75.75,legs,0.183227078078271
713,Shaving,The Art of Shaving,The 4 Elements of the Perfect Shave™ - Unscented,$120.00,4.7627,59.0,75.75,jar,0.061632453263503265
714,Shaving,The Art of Shaving,The 4 Elements of the Perfect Shave™ - Unscented,$120.00,4.7627,59.0,75.75,unscented,0.11786860431999772
715,Shaving,The Art of Shaving,Lexington Collection™ Shave Set,$150.00,2.0,1.0,75.75,shave,0.2926876620875183
716,Shaving,The Art of Shaving,Lexington Collection™ Shave Set,$150.00,2.0,1.0,75.75,shaving,0.4571201267962714
717,Shaving,The Art of Shaving,Lexington Collection™ Shave Set,$150.00,2.0,1.0,75.75,bumps,0.2883733571146361
718,Shaving,The Art of Shaving,Lexington Collection™ Shave Set,$150.00,2.0,1.0,75.75,hairs,0.6831390766356986
719,Shaving,The Art of Shaving,Lexington Collection™ Shave Set,$150.00,2.0,1.0,75.75,beard,0.16674705618526361
720,Shaving,The Art of Shaving,The 4 Elements of the Perfect Shave™ - Sandalwood,$120.00,4.8889,36.0,70.0,shave,0.7821456266923105
721,Shaving,The Art of Shaving,The 4 Elements of the Perfect Shave™ - Sandalwood,$120.00,4.8889,36.0,70.0,shaving,0.5462966294505104
722,Shaving,The Art of Shaving,The 4 Elements of the Perfect Shave™ - Sandalwood,$120.00,4.8889,36.0,70.0,legs,0.14637970966745506
723,Shaving,The Art of Shaving,The 4 Elements of the Perfect Shave™ - Sandalwood,$120.00,4.8889,36.0,70.0,lather,0.1541916311304222
724,Shaving,The Art of Shaving,The 4 Elements of the Perfect Shave™ - Sandalwood,$120.00,4.8889,36.0,70.0,beard,0.11012655432195084
725,Frizz,Living Proof,Prime Style Extender™,$12.0,4.3771,1420.0,362.0,curls,0.24190044438834588
726,Frizz,Living Proof,Prime Style Extender™,$12.0,4.3771,1420.0,362.0,frizz,0.2763436812854382
727,Frizz,Living Proof,Prime Style Extender™,$12.0,4.3771,1420.0,362.0,style,0.528447990840793
728,Frizz,Living Proof,Prime Style Extender™,$12.0,4.3771,1420.0,362.0,blow,0.2511849414973504
729,Frizz,Living Proof,Prime Style Extender™,$12.0,4.3771,1420.0,362.0,styling,0.26179927700725725
730,Frizz,Bumble and bumble,Hairdresser’s Invisible Oil,$22.0,4.5,1344.0,348.0,wavy,0.19178600015536634
731,Frizz,Bumble and bumble,Hairdresser’s Invisible Oil,$22.0,4.5,1344.0,348.0,bumble,0.39286462356818413
732,Frizz,Bumble and bumble,Hairdresser’s Invisible Oil,$22.0,4.5,1344.0,348.0,frizzy,0.375113572882282
733,Frizz,Bumble and bumble,Hairdresser’s Invisible Oil,$22.0,4.5,1344.0,348.0,curly,0.2746293453231439
734,Frizz,Bumble and bumble,Hairdresser’s Invisible Oil,$22.0,4.5,1344.0,348.0,frizz,0.4962390008276381
735,Frizz,ALTERNA Haircare,CAVIAR CC Cream for Hair 10-in-1 Complete Correction,$25.0,4.2898,1020.0,268.5,frizz,0.4064751246737937
736,Frizz,ALTERNA Haircare,CAVIAR CC Cream for Hair 10-in-1 Complete Correction,$25.0,4.2898,1020.0,268.5,conditioner,0.24841857435764603
737,Frizz,ALTERNA Haircare,CAVIAR CC Cream for Hair 10-in-1 Complete Correction,$25.0,4.2898,1020.0,268.5,blow,0.2308288104133134
738,Frizz,ALTERNA Haircare,CAVIAR CC Cream for Hair 10-in-1 Complete Correction,$25.0,4.2898,1020.0,268.5,curly,0.30854223334308384
739,Frizz,ALTERNA Haircare,CAVIAR CC Cream for Hair 10-in-1 Complete Correction,$25.0,4.2898,1020.0,268.5,frizzy,0.3702003768668963
740,Frizz,Ouidad,Climate Control® Heat & Humidity Gel,$26.0,4.2347,969.0,256.25,curls,0.5744402019394518
741,Frizz,Ouidad,Climate Control® Heat & Humidity Gel,$26.0,4.2347,969.0,256.25,frizz,0.44946608863639287
742,Frizz,Ouidad,Climate Control® Heat & Humidity Gel,$26.0,4.2347,969.0,256.25,frizzy,0.23928192334088716
743,Frizz,Ouidad,Climate Control® Heat & Humidity Gel,$26.0,4.2347,969.0,256.25,curly,0.48148012705398685
744,Frizz,Ouidad,Climate Control® Heat & Humidity Gel,$26.0,4.2347,969.0,256.25,crunchy,0.19526942928189
745,Frizz,Bumble and bumble,Hairdresser’s Invisible Oil Primer,$12.0,4.5767,874.0,225.5,bumble,0.2903943454444385
746,Frizz,Bumble and bumble,Hairdresser’s Invisible Oil Primer,$12.0,4.5767,874.0,225.5,blow,0.3215417444924169
747,Frizz,Bumble and bumble,Hairdresser’s Invisible Oil Primer,$12.0,4.5767,874.0,225.5,styling,0.2333491867546575
748,Frizz,Bumble and bumble,Hairdresser’s Invisible Oil Primer,$12.0,4.5767,874.0,225.5,frizzy,0.2959203071797523
749,Frizz,Bumble and bumble,Hairdresser’s Invisible Oil Primer,$12.0,4.5767,874.0,225.5,frizz,0.3383563207942534
750,Face Wash & Cleansers,philosophy,Purity Made Simple,$11.0,4.5479,10290.0,2579.0,removes,0.1790933528705563
751,Face Wash & Cleansers,philosophy,Purity Made Simple,$11.0,4.5479,10290.0,2579.0,cleansers,0.14837311440725878
752,Face Wash & Cleansers,philosophy,Purity Made Simple,$11.0,4.5479,10290.0,2579.0,purity,0.23533720840966818
753,Face Wash & Cleansers,philosophy,Purity Made Simple,$11.0,4.5479,10290.0,2579.0,clarisonic,0.11459082669396552
754,Face Wash & Cleansers,philosophy,Purity Made Simple,$11.0,4.5479,10290.0,2579.0,cleanser,0.8855681622276546
755,Face Wash & Cleansers,Fresh,Soy Face Cleanser,$15.0,4.418,4935.0,1242.25,removes,0.13860650692964946
756,Face Wash & Cleansers,Fresh,Soy Face Cleanser,$15.0,4.418,4935.0,1242.25,cleansers,0.15138951668808817
757,Face Wash & Cleansers,Fresh,Soy Face Cleanser,$15.0,4.418,4935.0,1242.25,birthday,0.2089229217705639
758,Face Wash & Cleansers,Fresh,Soy Face Cleanser,$15.0,4.418,4935.0,1242.25,cleanser,0.9149383125814351
759,Face Wash & Cleansers,Fresh,Soy Face Cleanser,$15.0,4.418,4935.0,1242.25,mascara,0.08206215309816448
760,Face Wash & Cleansers,philosophy,The Microdelivery Exfoliating Facial Wash,$28.0,4.6203,2970.0,757.5,exfoliating,0.5335809031729053
761,Face Wash & Cleansers,philosophy,The Microdelivery Exfoliating Facial Wash,$28.0,4.6203,2970.0,757.5,philosophy,0.3141420049561112
762,Face Wash & Cleansers,philosophy,The Microdelivery Exfoliating Facial Wash,$28.0,4.6203,2970.0,757.5,purity,0.278822854613137
763,Face Wash & Cleansers,philosophy,The Microdelivery Exfoliating Facial Wash,$28.0,4.6203,2970.0,757.5,cleanser,0.418584290330259
764,Face Wash & Cleansers,philosophy,The Microdelivery Exfoliating Facial Wash,$28.0,4.6203,2970.0,757.5,exfoliator,0.340905306899018
765,Face Wash & Cleansers,First Aid Beauty,Face Cleanser,$5.5,4.3781,2626.0,660.0,removes,0.09851794393942113
766,Face Wash & Cleansers,First Aid Beauty,Face Cleanser,$5.5,4.3781,2626.0,660.0,cleansers,0.16656314786307838
767,Face Wash & Cleansers,First Aid Beauty,Face Cleanser,$5.5,4.3781,2626.0,660.0,cleans,0.07658574177852599
768,Face Wash & Cleansers,First Aid Beauty,Face Cleanser,$5.5,4.3781,2626.0,660.0,fab,0.10820410580610122
769,Face Wash & Cleansers,First Aid Beauty,Face Cleanser,$5.5,4.3781,2626.0,660.0,cleanser,0.9432312301782205
770,Face Wash & Cleansers,boscia,MakeUp-BreakUp Cool Cleansing Oil,$10.0,4.4689,2174.0,549.5,cleansing,0.39426563754421057
771,Face Wash & Cleansers,boscia,MakeUp-BreakUp Cool Cleansing Oil,$10.0,4.4689,2174.0,549.5,removes,0.32060080694042364
772,Face Wash & Cleansers,boscia,MakeUp-BreakUp Cool Cleansing Oil,$10.0,4.4689,2174.0,549.5,waterproof,0.28977033127701096
773,Face Wash & Cleansers,boscia,MakeUp-BreakUp Cool Cleansing Oil,$10.0,4.4689,2174.0,549.5,remover,0.36548491991208293
774,Face Wash & Cleansers,boscia,MakeUp-BreakUp Cool Cleansing Oil,$10.0,4.4689,2174.0,549.5,cleanser,0.4654146192035881
775,Spa Tools,Tria,Hair Removal Laser 4X,$449.00,4.1555,284.0,296.5,mia,0.756461359532059
776,Spa Tools,Tria,Hair Removal Laser 4X,$449.00,4.1555,284.0,296.5,replacement,0.264515576382447
777,Spa Tools,Tria,Hair Removal Laser 4X,$449.00,4.1555,284.0,296.5,delicate,0.22788335367211748
778,Spa Tools,Tria,Hair Removal Laser 4X,$449.00,4.1555,284.0,296.5,deeper,0.2436183294068577
779,Spa Tools,Tria,Hair Removal Laser 4X,$449.00,4.1555,284.0,296.5,bristles,0.38272786158696814
780,Spa Tools,iluminage,Touch Permanent Hair Reduction,$445.00,3.7910000000000004,67.0,240.0,radiance,0.18146081340361575
781,Spa Tools,iluminage,Touch Permanent Hair Reduction,$445.00,3.7910000000000004,67.0,240.0,mia,0.23224238162701127
782,Spa Tools,iluminage,Touch Permanent Hair Reduction,$445.00,3.7910000000000004,67.0,240.0,pore,0.2983762037962001
783,Spa Tools,iluminage,Touch Permanent Hair Reduction,$445.00,3.7910000000000004,67.0,240.0,heads,0.20331829816201247
784,Spa Tools,iluminage,Touch Permanent Hair Reduction,$445.00,3.7910000000000004,67.0,240.0,clarisonic,0.8087595587209144
785,Spa Tools,Clarisonic,Replacement Brush Head,$27.00,4.6331,885.0,235.75,bristles,0.37668442758740905
786,Spa Tools,Clarisonic,Replacement Brush Head,$27.00,4.6331,885.0,235.75,pore,0.26048082390023763
787,Spa Tools,Clarisonic,Replacement Brush Head,$27.00,4.6331,885.0,235.75,brushes,0.37485500755406154
788,Spa Tools,Clarisonic,Replacement Brush Head,$27.00,4.6331,885.0,235.75,heads,0.2768461112656976
789,Spa Tools,Clarisonic,Replacement Brush Head,$27.00,4.6331,885.0,235.75,delicate,0.3430240864722177
790,Spa Tools,Tria,Hair Removal Laser 4X,$449.00,4.875,8.0,227.5,mia,0.17744211127660223
791,Spa Tools,Tria,Hair Removal Laser 4X,$449.00,4.875,8.0,227.5,pore,0.18675247701051345
792,Spa Tools,Tria,Hair Removal Laser 4X,$449.00,4.875,8.0,227.5,brushes,0.3510749760267069
793,Spa Tools,Tria,Hair Removal Laser 4X,$449.00,4.875,8.0,227.5,heads,0.4843251052140789
794,Spa Tools,Tria,Hair Removal Laser 4X,$449.00,4.875,8.0,227.5,clarisonic,0.7103434058904363
795,Spa Tools,Clarisonic,Replacement Brush Head,$27.00,4.6478,849.0,226.75,cleansing,0.17603011351694162
796,Spa Tools,Clarisonic,Replacement Brush Head,$27.00,4.6478,849.0,226.75,charge,0.31721161839380857
797,Spa Tools,Clarisonic,Replacement Brush Head,$27.00,4.6478,849.0,226.75,heads,0.16142472099127847
798,Spa Tools,Clarisonic,Replacement Brush Head,$27.00,4.6478,849.0,226.75,clarisonic,0.806994475527916
799,Spa Tools,Clarisonic,Replacement Brush Head,$27.00,4.6478,849.0,226.75,cleanser,0.15672832367285777
800,Damaged Hair,ALTERNA Haircare,CAVIAR CC Cream for Hair 10-in-1 Complete Correction,$25.0,4.2898,1020.0,268.5,frizz,0.4064751246737937
801,Damaged Hair,ALTERNA Haircare,CAVIAR CC Cream for Hair 10-in-1 Complete Correction,$25.0,4.2898,1020.0,268.5,conditioner,0.24841857435764603
802,Damaged Hair,ALTERNA Haircare,CAVIAR CC Cream for Hair 10-in-1 Complete Correction,$25.0,4.2898,1020.0,268.5,blow,0.2308288104133134
803,Damaged Hair,ALTERNA Haircare,CAVIAR CC Cream for Hair 10-in-1 Complete Correction,$25.0,4.2898,1020.0,268.5,curly,0.30854223334308384
804,Damaged Hair,ALTERNA Haircare,CAVIAR CC Cream for Hair 10-in-1 Complete Correction,$25.0,4.2898,1020.0,268.5,frizzy,0.3702003768668963
805,Damaged Hair,Madam C.J. Walker Beauty Culture,Dream Come True Wonderful Pre-Wash Protein Treatment,$32.00,4.5899,952.0,255.0,pre,0.24546174903019408
806,Damaged Hair,Madam C.J. Walker Beauty Culture,Dream Come True Wonderful Pre-Wash Protein Treatment,$32.00,4.5899,952.0,255.0,influenster,0.7907757486094341
807,Damaged Hair,Madam C.J. Walker Beauty Culture,Dream Come True Wonderful Pre-Wash Protein Treatment,$32.00,4.5899,952.0,255.0,conditioner,0.15544019422674385
808,Damaged Hair,Madam C.J. Walker Beauty Culture,Dream Come True Wonderful Pre-Wash Protein Treatment,$32.00,4.5899,952.0,255.0,shampoo,0.2157905485979728
809,Damaged Hair,Madam C.J. Walker Beauty Culture,Dream Come True Wonderful Pre-Wash Protein Treatment,$32.00,4.5899,952.0,255.0,testing,0.1883693894356664
810,Damaged Hair,ALTERNA Haircare,Bamboo Smooth Kendi Oil Dry Oil Mist,$25.00,4.5501,810.0,216.0,frizz,0.5969629548788975
811,Damaged Hair,ALTERNA Haircare,Bamboo Smooth Kendi Oil Dry Oil Mist,$25.00,4.5501,810.0,216.0,frizzy,0.34884164780232124
812,Damaged Hair,ALTERNA Haircare,Bamboo Smooth Kendi Oil Dry Oil Mist,$25.00,4.5501,810.0,216.0,mist,0.3442964101298834
813,Damaged Hair,ALTERNA Haircare,Bamboo Smooth Kendi Oil Dry Oil Mist,$25.00,4.5501,810.0,216.0,curly,0.19320163315888336
814,Damaged Hair,ALTERNA Haircare,Bamboo Smooth Kendi Oil Dry Oil Mist,$25.00,4.5501,810.0,216.0,weigh,0.1978132990060358
815,Damaged Hair,Living Proof,Perfect Hair Day™ 5-in-1 Styling Treatment,$15.0,4.2306,746.0,195.0,wavy,0.226518081460449
816,Damaged Hair,Living Proof,Perfect Hair Day™ 5-in-1 Styling Treatment,$15.0,4.2306,746.0,195.0,frizz,0.3901727677901316
817,Damaged Hair,Living Proof,Perfect Hair Day™ 5-in-1 Styling Treatment,$15.0,4.2306,746.0,195.0,blow,0.37354987961971886
818,Damaged Hair,Living Proof,Perfect Hair Day™ 5-in-1 Styling Treatment,$15.0,4.2306,746.0,195.0,volume,0.3259556061653607
819,Damaged Hair,Living Proof,Perfect Hair Day™ 5-in-1 Styling Treatment,$15.0,4.2306,746.0,195.0,styling,0.42954800123684217
820,Damaged Hair,Briogeo,"Don’t Despair, Repair!™ Deep Conditioning Mask",$9.0,3.972,723.0,186.0,damaged,0.19540314242986886
821,Damaged Hair,Briogeo,"Don’t Despair, Repair!™ Deep Conditioning Mask",$9.0,3.972,723.0,186.0,conditioner,0.6232783929924112
822,Damaged Hair,Briogeo,"Don’t Despair, Repair!™ Deep Conditioning Mask",$9.0,3.972,723.0,186.0,curly,0.20428779965379584
823,Damaged Hair,Briogeo,"Don’t Despair, Repair!™ Deep Conditioning Mask",$9.0,3.972,723.0,186.0,frizzy,0.2437257478321649
824,Damaged Hair,Briogeo,"Don’t Despair, Repair!™ Deep Conditioning Mask",$9.0,3.972,723.0,186.0,conditioning,0.32613127188527874
825,Cologne,Yves Saint Laurent,L’Homme,$19.0,4.8596,770.0,203.0,ysl,0.16743794515793023
826,Cologne,Yves Saint Laurent,L’Homme,$19.0,4.8596,770.0,203.0,cologne,0.8324057844994245
827,Cologne,Yves Saint Laurent,L’Homme,$19.0,4.8596,770.0,203.0,men,0.21186219215046737
828,Cologne,Yves Saint Laurent,L’Homme,$19.0,4.8596,770.0,203.0,sexy,0.25262282341102066
829,Cologne,Yves Saint Laurent,L’Homme,$19.0,4.8596,770.0,203.0,man,0.21551601517522037
830,Cologne,Ralph Lauren,Polo Blue Eau de Parfum,$36.0,4.7119,611.0,171.75,influenster,0.5219294789215898
831,Cologne,Ralph Lauren,Polo Blue Eau de Parfum,$36.0,4.7119,611.0,171.75,opinions,0.2158272553574778
832,Cologne,Ralph Lauren,Polo Blue Eau de Parfum,$36.0,4.7119,611.0,171.75,cologne,0.7342443718403915
833,Cologne,Ralph Lauren,Polo Blue Eau de Parfum,$36.0,4.7119,611.0,171.75,man,0.16816281687539894
834,Cologne,Ralph Lauren,Polo Blue Eau de Parfum,$36.0,4.7119,611.0,171.75,blue,0.16652050503866972
835,Cologne,Acqua Di Parma,Colonia Ambra,$295.00,4.0,1.0,148.75,sweet,0.17975439751741448
836,Cologne,Acqua Di Parma,Colonia Ambra,$295.00,4.0,1.0,148.75,cologne,0.5955142881171289
837,Cologne,Acqua Di Parma,Colonia Ambra,$295.00,4.0,1.0,148.75,men,0.4498698704383574
838,Cologne,Acqua Di Parma,Colonia Ambra,$295.00,4.0,1.0,148.75,sexy,0.2703835260141285
839,Cologne,Acqua Di Parma,Colonia Ambra,$295.00,4.0,1.0,148.75,scents,0.217815508482871
840,Cologne,Viktor & Rolf,Spicebomb,$55.0,4.6854,391.0,126.25,vanilla,0.6028761441816032
841,Cologne,Viktor & Rolf,Spicebomb,$55.0,4.6854,391.0,126.25,sweet,0.2249516035759
842,Cologne,Viktor & Rolf,Spicebomb,$55.0,4.6854,391.0,126.25,perfume,0.4239095526641187
843,Cologne,Viktor & Rolf,Spicebomb,$55.0,4.6854,391.0,126.25,scents,0.27509299154393635
844,Cologne,Viktor & Rolf,Spicebomb,$55.0,4.6854,391.0,126.25,smoke,0.18240148870417314
845,Cologne,Atelier Cologne,Poivre Electrique,$250.00,3.5,2.0,126.25,cologne,0.7735312153721511
846,Cologne,Atelier Cologne,Poivre Electrique,$250.00,3.5,2.0,126.25,men,0.21540721165886303
847,Cologne,Atelier Cologne,Poivre Electrique,$250.00,3.5,2.0,126.25,sexy,0.20407250500454596
848,Cologne,Atelier Cologne,Poivre Electrique,$250.00,3.5,2.0,126.25,man,0.16505306529189726
849,Cologne,Atelier Cologne,Poivre Electrique,$250.00,3.5,2.0,126.25,blue,0.25839462260369767
850,Eyeliner,Urban Decay,24/7 Glide-On Eye Pencil,$20.00,4.4219,14302.0,3586.5,pencil,0.5359525486707017
