,category,brand_name,name,price,rating,num_review,score,similarity_score,word,dfidf
56,Men's,Jack Black,Intense Therapy Lip Balm SPF 25,$7.50,4.6912,2647.0,666.25,0.48130600000000007,mint,0.17581898091599696
57,Men's,Jack Black,Intense Therapy Lip Balm SPF 25,$7.50,4.6912,2647.0,666.25,0.48130600000000007,balm,0.4704814479604858
58,Men's,Jack Black,Intense Therapy Lip Balm SPF 25,$7.50,4.6912,2647.0,666.25,0.48130600000000007,lips,0.6787775385294588
59,Men's,Jack Black,Intense Therapy Lip Balm SPF 25,$7.50,4.6912,2647.0,666.25,0.48130600000000007,balms,0.16136695870055687
60,Men's,Bumble and bumble,Surf Spray,$16.0,3.6327,2090.0,531.25,0.493133,wavy,0.42381145222509825
61,Men's,Bumble and bumble,Surf Spray,$16.0,3.6327,2090.0,531.25,0.493133,waves,0.5470840686186736
62,Men's,Bumble and bumble,Surf Spray,$16.0,3.6327,2090.0,531.25,0.493133,wave,0.2250600584740967
63,Men's,Bumble and bumble,Surf Spray,$16.0,3.6327,2090.0,531.25,0.493133,beach,0.23915002015392187
64,Men's,Bumble and bumble,Surf Spray,$16.0,3.6327,2090.0,531.25,0.493133,beachy,0.22637961460083048
65,Men's,boscia,Detoxifying Black Cleanser,$10.0,4.2863,1920.0,486.0,0.519278,sensation,0.15241622454645495
66,Men's,boscia,Detoxifying Black Cleanser,$10.0,4.2863,1920.0,486.0,0.519278,cleansers,0.1154341877372458
67,Men's,boscia,Detoxifying Black Cleanser,$10.0,4.2863,1920.0,486.0,0.519278,boscia,0.16903511734918958
68,Men's,boscia,Detoxifying Black Cleanser,$10.0,4.2863,1920.0,486.0,0.519278,warming,0.4318993084345559
69,Men's,boscia,Detoxifying Black Cleanser,$10.0,4.2863,1920.0,486.0,0.519278,cleanser,0.8120165970151293
70,Men's,Perfekt,Skin Perfection Gel,$19.5,4.0603,1742.0,446.0,0.54832,perfection,0.18656719058484386
71,Men's,Perfekt,Skin Perfection Gel,$19.5,4.0603,1742.0,446.0,0.54832,tinted,0.295851060598653
72,Men's,Perfekt,Skin Perfection Gel,$19.5,4.0603,1742.0,446.0,0.54832,radiant,0.30601136584991384
73,Men's,Perfekt,Skin Perfection Gel,$19.5,4.0603,1742.0,446.0,0.54832,redness,0.21483494673406262
74,Men's,Perfekt,Skin Perfection Gel,$19.5,4.0603,1742.0,446.0,0.54832,pump,0.40577919089215425
